ID	C_A.ACA	C_A.ACC	C_A.ACG	C_A.ACT	C_A.CCA	C_A.CCC	C_A.CCG	C_A.CCT	C_A.GCA	C_A.GCC	C_A.GCG	C_A.GCT	C_A.TCA	C_A.TCC	C_A.TCG	C_A.TCT	C_G.ACA	C_G.ACC	C_G.ACG	C_G.ACT	C_G.CCA	C_G.CCC	C_G.CCG	C_G.CCT	C_G.GCA	C_G.GCC	C_G.GCG	C_G.GCT	C_G.TCA	C_G.TCC	C_G.TCG	C_G.TCT	C_T.ACA	C_T.ACC	C_T.ACG	C_T.ACT	C_T.CCA	C_T.CCC	C_T.CCG	C_T.CCT	C_T.GCA	C_T.GCC	C_T.GCG	C_T.GCT	C_T.TCA	C_T.TCC	C_T.TCG	C_T.TCT	T_A.ATA	T_A.ATC	T_A.ATG	T_A.ATT	T_A.CTA	T_A.CTC	T_A.CTG	T_A.CTT	T_A.GTA	T_A.GTC	T_A.GTG	T_A.GTT	T_A.TTA	T_A.TTC	T_A.TTG	T_A.TTT	T_C.ATA	T_C.ATC	T_C.ATG	T_C.ATT	T_C.CTA	T_C.CTC	T_C.CTG	T_C.CTT	T_C.GTA	T_C.GTC	T_C.GTG	T_C.GTT	T_C.TTA	T_C.TTC	T_C.TTG	T_C.TTT	T_G.ATA	T_G.ATC	T_G.ATG	T_G.ATT	T_G.CTA	T_G.CTC	T_G.CTG	T_G.CTT	T_G.GTA	T_G.GTC	T_G.GTG	T_G.GTT	T_G.TTA	T_G.TTC	T_G.TTG	T_G.TTT
TCGA-DD-A4NA-01A-11D-A25V-10	3.0	4.0	1.0	2.0	8.0	3.0	5.0	6.0	6.0	20.0	11.0	4.0	2.0	8.0	3.0	6.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	4.0	0.0	3.0	7.0	8.0	5.0	0.0	7.0	14.0	5.0	2.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	6.0	0.0	2.0	4.0	1.0	1.0	6.0	3.0	1.0	1.0	2.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
TCGA-DD-A4NB-01A-12D-A25V-10	4.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	3.0	3.0	4.0	0.0	0.0	3.0	0.0	5.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	2.0	2.0	0.0	5.0	4.0	5.0	7.0	5.0	1.0	1.0	2.0	2.0	2.0	2.0	6.0	1.0	0.0	0.0	0.0	0.0	3.0	7.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	6.0	1.0	4.0	2.0	0.0	3.0	4.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0
TCGA-DD-A4ND-01A-11D-A25V-10	1.0	1.0	1.0	0.0	3.0	3.0	1.0	3.0	0.0	1.0	2.0	1.0	0.0	3.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	3.0	1.0	4.0	2.0	3.0	1.0	0.0	2.0	5.0	2.0	1.0	2.0	1.0	3.0	2.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	2.0	1.0	3.0	2.0	3.0	1.0	1.0	4.0	2.0	0.0	1.0	3.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-DD-A4NE-01A-11D-A27I-10	2.0	0.0	0.0	0.0	5.0	6.0	12.0	2.0	1.0	1.0	0.0	1.0	2.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	1.0	1.0	1.0	6.0	1.0	0.0	8.0	3.0	2.0	1.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	2.0	0.0	2.0	2.0	6.0	1.0	1.0	3.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
TCGA-DD-A4NF-01A-11D-A27I-10	2.0	1.0	0.0	0.0	5.0	5.0	6.0	2.0	1.0	2.0	3.0	2.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	3.0	0.0	0.0	4.0	1.0	2.0	5.0	2.0	1.0	3.0	0.0	4.0	3.0	4.0	2.0	1.0	2.0	1.0	1.0	1.0	4.0	2.0	1.0	7.0	3.0	14.0	0.0	11.0	11.0	48.0	13.0	5.0	5.0	6.0	1.0	7.0	5.0	13.0	2.0	3.0	2.0	3.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0
TCGA-DD-A4NG-01A-11D-A27I-10	1.0	0.0	2.0	0.0	2.0	0.0	1.0	3.0	2.0	2.0	3.0	2.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	5.0	2.0	4.0	1.0	2.0	3.0	9.0	4.0	0.0	3.0	6.0	1.0	3.0	2.0	6.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	3.0	1.0	3.0	5.0	1.0	2.0	3.0	4.0	2.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0
TCGA-DD-A4NH-01A-11D-A27I-10	1.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	6.0	2.0	2.0	5.0	7.0	3.0	2.0	5.0	3.0	3.0	2.0	6.0	4.0	3.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	4.0	2.0	1.0	3.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TCGA-DD-A4NI-01A-11D-A27I-10	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	1.0	4.0	0.0	1.0	2.0	1.0	3.0	2.0	2.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A4NJ-01A-11D-A27I-10	0.0	1.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	1.0	1.0	1.0	3.0	2.0	7.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	3.0	1.0	1.0	1.0	5.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-A4NK-01A-11D-A28X-10	3.0	1.0	0.0	3.0	3.0	2.0	1.0	1.0	3.0	1.0	5.0	3.0	2.0	3.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	6.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	3.0	2.0	2.0	0.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	5.0	2.0	2.0	1.0	3.0	1.0	2.0	0.0	3.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
TCGA-DD-A4NL-01A-11D-A28X-10	1.0	2.0	6.0	1.0	3.0	4.0	0.0	3.0	1.0	1.0	2.0	1.0	0.0	2.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	4.0	2.0	2.0	1.0	2.0	1.0	2.0	1.0	7.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-DD-A4NN-01A-11D-A28X-10	2.0	0.0	0.0	2.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	2.0	2.0	2.0	4.0	0.0	2.0	4.0	2.0	13.0	3.0	2.0	3.0	6.0	2.0	2.0	3.0	4.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	1.0	2.0	6.0	2.0	2.0	1.0	2.0	4.0	2.0	0.0	4.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
TCGA-DD-A4NO-01A-11D-A28X-10	3.0	2.0	1.0	0.0	2.0	1.0	5.0	2.0	1.0	11.0	2.0	6.0	1.0	2.0	3.0	3.0	0.0	1.0	2.0	1.0	0.0	1.0	2.0	3.0	0.0	1.0	2.0	0.0	1.0	3.0	0.0	2.0	1.0	2.0	4.0	1.0	3.0	1.0	8.0	4.0	2.0	3.0	12.0	5.0	6.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	2.0	1.0	3.0	4.0	4.0	0.0	2.0	4.0	1.0	3.0	0.0	1.0	2.0	1.0	1.0	2.0	1.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
TCGA-DD-A4NP-01A-11D-A28X-10	1.0	1.0	0.0	0.0	2.0	4.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	5.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	3.0	2.0	2.0	1.0	4.0	2.0	2.0	4.0	7.0	6.0	0.0	3.0	1.0	2.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	8.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
TCGA-DD-A4NQ-01A-21D-A28X-10	4.0	1.0	4.0	2.0	4.0	8.0	2.0	6.0	14.0	16.0	4.0	3.0	6.0	9.0	3.0	7.0	0.0	0.0	1.0	0.0	2.0	3.0	2.0	3.0	0.0	2.0	1.0	2.0	0.0	1.0	0.0	1.0	3.0	2.0	4.0	2.0	4.0	3.0	0.0	8.0	8.0	9.0	8.0	5.0	3.0	5.0	6.0	3.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	3.0	4.0	1.0	0.0	2.0	1.0	0.0	6.0	2.0	4.0	2.0	1.0	3.0	3.0	1.0	6.0	3.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A4NR-01A-11D-A30V-10	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A4NS-01A-11D-A30V-10	0.0	0.0	2.0	3.0	4.0	7.0	2.0	3.0	3.0	2.0	2.0	2.0	3.0	4.0	0.0	5.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	2.0	0.0	3.0	2.0	2.0	3.0	3.0	5.0	1.0	3.0	8.0	1.0	1.0	2.0	2.0	1.0	5.0	3.0	6.0	0.0	3.0	3.0	1.0	0.0	1.0	4.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	1.0	2.0	1.0	2.0	3.0	2.0	1.0	7.0	3.0	3.0	3.0	3.0	1.0	6.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-DD-A4NV-01A-11D-A30V-10	0.0	0.0	1.0	2.0	1.0	5.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	4.0	0.0	2.0	2.0	5.0	2.0	1.0	0.0	3.0	3.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	4.0	4.0	3.0	5.0	1.0	1.0	1.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0
TCGA-DD-A73A-01A-12D-A32G-10	2.0	1.0	0.0	1.0	5.0	4.0	0.0	1.0	2.0	1.0	3.0	1.0	2.0	1.0	1.0	3.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	4.0	0.0	3.0	3.0	6.0	1.0	3.0	1.0	3.0	1.0	6.0	2.0	4.0	4.0	0.0	1.0	1.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	2.0	1.0	5.0	1.0	2.0	2.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
TCGA-DD-A73B-01A-12D-A32G-10	3.0	0.0	1.0	0.0	3.0	3.0	4.0	4.0	0.0	3.0	2.0	4.0	7.0	2.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	1.0	2.0	3.0	7.0	2.0	2.0	5.0	2.0	2.0	3.0	3.0	8.0	4.0	3.0	4.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	4.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	0.0	0.0	5.0	11.0	4.0	1.0	2.0	2.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0
TCGA-DD-A73C-01A-12D-A33K-10	0.0	1.0	0.0	2.0	4.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	1.0	1.0	2.0	7.0	2.0	6.0	3.0	1.0	3.0	0.0	1.0	3.0	2.0	1.0	3.0	0.0	1.0	4.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	3.0	2.0	1.0	1.0	2.0	0.0	5.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0
TCGA-DD-A73D-01A-12D-A32G-10	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	5.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	1.0	0.0	5.0	0.0	2.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A73E-01A-12D-A32G-10	0.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DD-A73F-01A-11D-A32G-10	2.0	4.0	1.0	2.0	1.0	2.0	5.0	1.0	4.0	5.0	0.0	7.0	5.0	9.0	3.0	11.0	1.0	0.0	0.0	3.0	2.0	1.0	3.0	2.0	0.0	1.0	0.0	1.0	5.0	1.0	0.0	3.0	1.0	1.0	3.0	5.0	9.0	6.0	3.0	2.0	6.0	4.0	6.0	5.0	6.0	4.0	1.0	5.0	4.0	4.0	5.0	2.0	2.0	7.0	15.0	5.0	2.0	2.0	4.0	1.0	2.0	0.0	4.0	0.0	13.0	8.0	7.0	8.0	4.0	2.0	10.0	11.0	4.0	4.0	6.0	10.0	1.0	4.0	4.0	1.0	0.0	2.0	0.0	4.0	2.0	1.0	1.0	11.0	2.0	1.0	1.0	3.0	3.0	3.0	3.0	5.0
TCGA-DD-A73G-01A-22D-A32G-10	2.0	0.0	1.0	2.0	4.0	3.0	2.0	4.0	2.0	8.0	4.0	0.0	3.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	2.0	3.0	1.0	3.0	5.0	6.0	3.0	5.0	7.0	2.0	4.0	2.0	6.0	1.0	3.0	1.0	1.0	1.0	1.0	5.0	4.0	17.0	6.0	0.0	2.0	0.0	1.0	0.0	1.0	3.0	1.0	2.0	3.0	3.0	2.0	1.0	2.0	5.0	3.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0
TCGA-DD-AA3A-01A-11D-A36X-10	2.0	2.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	5.0	0.0	1.0	2.0	4.0	2.0	4.0	2.0	0.0	2.0	1.0	1.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	4.0	5.0	3.0	1.0	11.0	1.0	6.0	6.0	2.0	0.0	2.0	5.0	1.0	2.0	2.0	3.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	1.0	4.0	2.0	0.0	0.0	2.0	2.0	0.0	4.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0
TCGA-DD-AAC8-01A-11D-A40R-10	4.0	1.0	2.0	1.0	2.0	2.0	1.0	5.0	4.0	3.0	1.0	0.0	5.0	4.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0	6.0	1.0	2.0	3.0	0.0	5.0	2.0	1.0	8.0	7.0	3.0	2.0	1.0	7.0	4.0	3.0	1.0	5.0	1.0	3.0	1.0	2.0	0.0	3.0	3.0	15.0	5.0	4.0	3.0	1.0	0.0	0.0	1.0	2.0	4.0	1.0	2.0	10.0	5.0	2.0	5.0	5.0	9.0	1.0	8.0	3.0	7.0	1.0	8.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
TCGA-DD-AAC9-01A-11D-A40R-10	1.0	1.0	0.0	1.0	3.0	10.0	7.0	16.0	3.0	3.0	0.0	1.0	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	11.0	9.0	64.0	9.0	4.0	5.0	54.0	10.0	13.0	38.0	93.0	22.0	3.0	2.0	19.0	3.0	0.0	4.0	0.0	2.0	0.0	4.0	2.0	0.0	1.0	1.0	2.0	2.0	0.0	2.0	0.0	0.0	5.0	7.0	8.0	3.0	9.0	4.0	27.0	5.0	19.0	15.0	14.0	12.0	6.0	9.0	6.0	2.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0	5.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0
TCGA-DD-AACA-01A-11D-A40R-10	0.0	0.0	0.0	1.0	1.0	3.0	3.0	2.0	5.0	1.0	1.0	1.0	1.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	3.0	0.0	3.0	1.0	2.0	0.0	3.0	3.0	0.0	2.0	7.0	1.0	2.0	3.0	4.0	0.0	1.0	1.0	2.0	0.0	4.0	1.0	10.0	3.0	1.0	1.0	2.0	2.0	0.0	1.0	2.0	3.0	5.0	0.0	1.0	1.0	0.0	2.0	2.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0
TCGA-DD-AACA-02B-11D-A40R-10	1.0	2.0	0.0	0.0	0.0	6.0	2.0	2.0	2.0	3.0	2.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	7.0	2.0	3.0	4.0	0.0	1.0	4.0	5.0	2.0	5.0	4.0	5.0	6.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	3.0	3.0	4.0	1.0	2.0	3.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
TCGA-DD-AACB-01A-11D-A40R-10	0.0	4.0	4.0	3.0	5.0	2.0	3.0	2.0	2.0	1.0	1.0	0.0	3.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	2.0	0.0	3.0	1.0	1.0	7.0	0.0	4.0	5.0	3.0	2.0	1.0	3.0	1.0	3.0	2.0	4.0	2.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	1.0	2.0	1.0	1.0	3.0	4.0	2.0	3.0	1.0	4.0	0.0	3.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
TCGA-DD-AACC-01A-11D-A40R-10	1.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	4.0	3.0	0.0	0.0	3.0	0.0	1.0	2.0	5.0	2.0	1.0	2.0	2.0	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	6.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
